247.0,0.495
248.0,0.554
249.0,0.667
250.0,0.637
251.0,0.072
252.0,0.443
253.0,0.336
254.0,0.678
255.0,0.056
256.0,0.997
257.0,0.42
258.0,0.703
259.0,0.988
260.0,0.739
261.0,0.774
262.0,1.0
263.0,0.52
264.0,1.0
265.0,0.8
266.0,0.785
267.0,0.475
268.0,0.962
269.0,0.812
270.0,0.503
271.0,0.347
272.0,0.973
273.0,0.726
274.0,0.697
275.0,0.785
276.0,0.999
277.0,0.605
278.0,0.997
279.0,0.9
280.0,0.962
281.0,1.0
282.0,0.886
283.0,1.0
284.0,0.003
285.0,0.968
286.0,0.875
287.0,0.998
288.0,0.999
289.0,0.726
290.0,0.765
291.0,1.0
292.0,0.813
293.0,0.491
294.0,0.858
295.0,1.0
296.0,0.722
297.0,0.39
298.0,0.987
299.0,0.995
300.0,0.559
301.0,0.985
302.0,0.27
303.0,1.0
304.0,1.0
305.0,0.999
306.0,1.0
307.0,0.999
308.0,0.961
309.0,1.0
310.0,0.25
311.0,1.0
312.0,0.849
313.0,0.789
314.0,0.989
315.0,0.31
316.0,0.674
317.0,1.0
318.0,0.837
319.0,1.0
320.0,0.958
321.0,1.0
322.0,1.0
323.0,0.666
324.0,1.0
325.0,1.0
326.0,1.0
327.0,1.0
328.0,0.678
329.0,0.016
330.0,0.975
331.0,1.0
332.0,1.0
333.0,0.711
334.0,0.996
335.0,0.975
336.0,0.985
337.0,1.0
338.0,1.0
339.0,1.0
340.0,1.0
341.0,0.856
342.0,1.0
343.0,1.0
344.0,1.0
345.0,1.0
346.0,1.0
347.0,0.999
348.0,1.0
349.0,0.817
350.0,1.0
351.0,0.999
352.0,1.0
353.0,1.0
354.0,1.0
355.0,1.0
356.0,1.0
357.0,1.0
358.0,1.0
359.0,1.0
360.0,1.0
361.0,1.0
362.0,1.0
363.0,1.0
364.0,1.0
365.0,1.0
366.0,1.0
367.0,1.0
368.0,1.0
369.0,1.0
370.0,1.0
371.0,1.0
372.0,1.0
373.0,1.0
374.0,0.924
375.0,1.0
376.0,0.993
377.0,1.0
378.0,1.0
379.0,1.0
380.0,1.0
381.0,1.0
382.0,1.0
383.0,1.0
384.0,1.0
385.0,1.0
386.0,0.265
387.0,1.0
388.0,1.0
389.0,1.0
390.0,1.0
391.0,1.0
392.0,1.0
393.0,1.0
394.0,0.152
395.0,1.0
396.0,0.035
397.0,1.0
398.0,1.0
399.0,1.0
400.0,1.0
401.0,1.0
402.0,1.0
403.0,1.0
404.0,1.0
405.0,1.0
406.0,1.0
407.0,0.987
408.0,1.0
409.0,1.0
410.0,1.0
411.0,1.0
412.0,1.0
413.0,1.0
414.0,1.0
415.0,1.0
416.0,1.0
417.0,1.0
418.0,1.0
419.0,1.0
420.0,0.991
421.0,1.0
422.0,1.0
423.0,1.0
424.0,1.0
425.0,1.0
426.0,1.0
427.0,1.0
428.0,0.017
429.0,1.0
430.0,1.0
431.0,1.0
432.0,1.0
433.0,1.0
434.0,1.0
435.0,1.0
436.0,1.0
437.0,1.0
438.0,1.0
439.0,1.0
440.0,1.0
441.0,1.0
442.0,1.0
443.0,1.0
444.0,1.0
445.0,1.0
446.0,1.0
447.0,1.0
448.0,1.0
449.0,1.0
450.0,1.0
451.0,1.0
452.0,1.0
453.0,1.0
454.0,1.0
455.0,1.0
456.0,1.0
457.0,1.0
458.0,1.0
459.0,1.0
460.0,1.0
461.0,1.0
462.0,1.0
463.0,1.0
464.0,1.0
465.0,1.0
466.0,1.0
467.0,1.0
468.0,1.0
469.0,1.0
470.0,1.0
471.0,1.0
472.0,1.0
473.0,1.0
474.0,1.0
475.0,1.0
476.0,1.0
477.0,1.0
478.0,1.0
479.0,1.0
480.0,1.0
481.0,1.0
482.0,1.0
483.0,1.0
484.0,1.0
485.0,1.0
486.0,1.0
487.0,1.0
488.0,1.0
489.0,1.0
490.0,1.0
491.0,1.0
492.0,1.0
493.0,1.0
494.0,1.0
495.0,1.0
496.0,1.0
497.0,1.0
498.0,1.0
499.0,1.0
500.0,1.0
501.0,1.0
502.0,1.0
503.0,1.0
504.0,1.0
505.0,1.0
506.0,1.0
507.0,1.0
508.0,1.0
509.0,1.0
510.0,1.0
511.0,1.0
512.0,1.0
513.0,1.0
514.0,1.0
515.0,1.0
516.0,1.0
517.0,1.0
518.0,1.0
519.0,1.0
520.0,1.0
521.0,1.0
522.0,1.0
523.0,1.0
524.0,1.0
525.0,1.0
526.0,1.0
527.0,1.0
528.0,1.0
529.0,1.0
530.0,1.0
531.0,1.0
532.0,1.0
533.0,1.0
534.0,1.0
535.0,1.0
536.0,1.0
537.0,1.0
538.0,1.0
539.0,1.0
540.0,1.0
541.0,1.0
542.0,1.0
543.0,1.0
544.0,1.0
545.0,1.0
546.0,1.0
547.0,1.0
548.0,1.0
549.0,1.0
550.0,1.0
551.0,1.0
552.0,1.0
553.0,1.0
554.0,1.0
555.0,1.0
556.0,1.0
557.0,1.0
558.0,1.0
559.0,1.0
560.0,1.0
561.0,1.0
562.0,1.0
563.0,1.0
564.0,1.0
565.0,1.0
566.0,1.0
567.0,1.0
568.0,1.0
569.0,1.0
570.0,1.0
571.0,1.0
572.0,1.0
573.0,1.0
574.0,1.0
575.0,1.0
576.0,1.0
577.0,1.0
578.0,1.0
579.0,1.0
580.0,1.0
581.0,1.0
582.0,1.0
583.0,1.0
584.0,1.0
585.0,1.0
586.0,1.0
587.0,1.0
588.0,1.0
589.0,1.0
590.0,1.0
591.0,1.0
592.0,1.0
593.0,1.0
594.0,1.0
595.0,1.0
596.0,1.0
597.0,1.0
598.0,1.0
599.0,1.0
600.0,1.0
601.0,1.0
602.0,1.0
603.0,1.0
604.0,1.0
605.0,1.0
606.0,1.0
607.0,1.0
608.0,1.0
609.0,1.0
610.0,1.0
611.0,1.0
612.0,1.0
613.0,1.0
614.0,1.0
615.0,1.0
616.0,1.0
617.0,1.0
618.0,1.0
619.0,1.0
620.0,1.0
621.0,1.0
622.0,1.0
623.0,1.0
624.0,1.0
625.0,1.0
626.0,1.0
627.0,1.0
628.0,1.0
629.0,1.0
630.0,1.0
631.0,1.0
632.0,1.0
633.0,1.0
634.0,1.0
635.0,1.0
636.0,1.0
637.0,1.0
638.0,1.0
639.0,1.0
640.0,1.0
641.0,1.0
642.0,1.0
643.0,1.0
644.0,1.0
645.0,1.0
646.0,1.0
647.0,1.0
648.0,1.0
649.0,1.0
650.0,1.0
651.0,1.0
652.0,1.0
653.0,1.0
654.0,1.0
655.0,1.0
656.0,1.0
657.0,1.0
658.0,1.0
659.0,1.0
660.0,1.0
661.0,1.0
662.0,1.0
663.0,1.0
664.0,1.0
665.0,1.0
666.0,1.0
667.0,1.0
668.0,1.0
669.0,1.0
670.0,1.0
671.0,1.0
672.0,1.0
673.0,1.0
674.0,1.0
675.0,1.0
676.0,1.0
677.0,1.0
678.0,1.0
679.0,1.0
680.0,1.0
681.0,1.0
682.0,1.0
683.0,1.0
684.0,1.0
685.0,1.0
686.0,1.0
687.0,1.0
688.0,1.0
689.0,1.0
690.0,1.0
691.0,1.0
692.0,1.0
693.0,1.0
694.0,1.0
695.0,1.0
696.0,1.0
697.0,1.0
698.0,1.0
699.0,1.0
700.0,1.0
701.0,1.0
702.0,1.0
703.0,1.0
704.0,1.0
705.0,1.0
706.0,1.0
707.0,1.0
708.0,1.0
709.0,1.0
710.0,1.0
711.0,1.0
712.0,1.0
713.0,1.0
714.0,1.0
715.0,1.0
716.0,1.0
717.0,1.0
718.0,1.0
719.0,1.0
720.0,1.0
721.0,1.0
722.0,1.0
723.0,1.0
724.0,1.0
725.0,1.0
726.0,1.0
727.0,1.0
728.0,1.0
729.0,1.0
730.0,1.0
731.0,1.0
732.0,1.0
733.0,1.0
734.0,1.0
735.0,1.0
736.0,1.0
737.0,1.0
738.0,1.0
739.0,1.0
740.0,1.0
741.0,1.0
742.0,1.0
743.0,1.0
744.0,1.0
745.0,1.0
746.0,1.0
747.0,1.0
748.0,1.0
749.0,1.0
750.0,1.0
751.0,1.0
752.0,1.0
753.0,1.0
754.0,1.0
755.0,1.0
756.0,1.0
757.0,1.0
758.0,1.0
759.0,1.0
760.0,1.0
761.0,1.0
762.0,1.0
763.0,1.0
764.0,1.0
765.0,1.0
766.0,1.0
767.0,1.0
768.0,1.0
769.0,1.0
770.0,1.0
771.0,1.0
772.0,1.0
773.0,1.0
774.0,1.0
775.0,1.0
776.0,1.0
777.0,1.0
778.0,1.0
779.0,1.0
780.0,1.0
781.0,1.0
782.0,1.0
783.0,1.0
784.0,1.0
785.0,1.0
786.0,1.0
787.0,1.0
788.0,1.0
789.0,1.0
790.0,1.0
791.0,1.0
792.0,1.0
793.0,1.0
794.0,1.0
795.0,1.0
796.0,1.0
797.0,0.933
798.0,1.0
799.0,1.0
800.0,1.0
801.0,1.0
802.0,1.0
803.0,1.0
804.0,1.0
805.0,1.0
806.0,1.0
807.0,1.0
808.0,1.0
809.0,1.0
810.0,1.0
811.0,1.0
812.0,1.0
813.0,1.0
814.0,1.0
815.0,1.0
816.0,1.0
817.0,1.0
818.0,1.0
819.0,0.997
820.0,1.0
821.0,1.0
822.0,1.0
823.0,1.0
824.0,1.0
825.0,1.0
826.0,1.0
827.0,1.0
828.0,1.0
829.0,1.0
830.0,1.0
831.0,1.0
832.0,1.0
833.0,1.0
834.0,1.0
835.0,1.0
836.0,1.0
837.0,1.0
838.0,1.0
839.0,1.0
840.0,1.0
841.0,1.0
842.0,1.0
843.0,1.0
844.0,0.999
845.0,1.0
846.0,1.0
847.0,0.992
848.0,1.0
849.0,1.0
850.0,0.853
851.0,1.0
852.0,1.0
853.0,1.0
854.0,1.0
855.0,1.0
856.0,1.0
857.0,1.0
858.0,1.0
859.0,1.0
860.0,1.0
861.0,1.0
862.0,1.0
863.0,1.0
864.0,1.0
865.0,0.999
866.0,1.0
867.0,1.0
868.0,1.0
869.0,1.0
870.0,0.52
871.0,0.636
872.0,1.0
873.0,1.0
874.0,1.0
875.0,1.0
876.0,0.426
877.0,1.0
878.0,0.232
879.0,1.0
880.0,0.681
881.0,1.0
882.0,1.0
883.0,1.0
884.0,0.977
885.0,0.999
886.0,1.0
887.0,1.0
888.0,1.0
889.0,0.999
890.0,1.0
891.0,0.998
892.0,1.0
893.0,0.929
894.0,1.0
895.0,0.987
896.0,1.0
897.0,1.0
898.0,1.0
899.0,1.0
900.0,1.0
901.0,1.0
902.0,1.0
903.0,1.0
904.0,0.997
905.0,1.0
906.0,1.0
907.0,0.914
908.0,1.0
909.0,1.0
910.0,1.0
911.0,0.962
912.0,1.0
913.0,0.962
914.0,0.838
915.0,0.998
916.0,0.768
917.0,1.0
918.0,1.0
919.0,1.0
920.0,1.0
921.0,1.0
922.0,1.0
923.0,0.952
924.0,1.0
925.0,0.23
926.0,0.831
927.0,1.0
928.0,0.271
929.0,0.942
930.0,0.805
931.0,1.0
932.0,0.999
933.0,0.98
934.0,1.0
935.0,0.057
936.0,0.996
937.0,0.972
938.0,1.0
939.0,0.979
940.0,0.996
941.0,0.999
942.0,1.0
943.0,1.0
944.0,1.0
945.0,0.997
946.0,0.999
947.0,0.996
948.0,0.617
949.0,0.028
950.0,0.24
951.0,0.052
952.0,0.709
953.0,0.276
954.0,0.011
955.0,0.572
956.0,0.656
957.0,0.915
958.0,0.875
959.0,0.928
960.0,0.907
961.0,1.0
962.0,0.029
963.0,0.966
964.0,1.0
965.0,0.027
966.0,1.0
967.0,1.0
968.0,0.996
969.0,0.745
970.0,0.999
971.0,0.957
972.0,0.995
973.0,0.896
974.0,0.999
975.0,0.986
976.0,1.0
977.0,0.068
978.0,0.338
979.0,0.959
980.0,1.0
981.0,0.752
982.0,0.19
983.0,0.592
984.0,1.0
985.0,0.299
986.0,0.099
987.0,0.989
988.0,0.97
989.0,0.232
990.0,0.018
991.0,0.4
992.0,0.075
993.0,0.816
994.0,0.239
995.0,0.406
996.0,1.0
997.0,0.688
998.0,0.299
999.0,0.367
